北京,平谷区,平谷县东高村第二中学
北京,平谷区,平谷县韩庄中学
北京,平谷区,平谷县第六中学
北京,平谷区,平谷县大华山中学
北京,平谷区,平谷县刘家店中学
北京,平谷区,北京市平谷区第三中学
北京,平谷区,北京市诚明高级中学
北京,平谷区,平谷县马坊中学
北京,平谷区,平谷县张各庄中学
北京,平谷区,北京市平谷县第二中学
北京,平谷区,平谷县杨桥中学
北京,平谷区,平谷县夏各庄联办中学
北京,平谷区,峪口第二中学
北京,平谷区,平谷县南独乐河中学
北京,平谷区,平谷县靠山集中学
北京,平谷区,平谷县马昌营中学
北京,平谷区,平谷县西柏店联办中学
北京,平谷区,平谷县熊尔寨中学
北京,平谷区,平谷县镇罗营中学
北京,平谷区,北京市平谷县后北宫中学
北京,平谷区,平谷县刘家合联办中学
北京,平谷区,平谷县峪口中学
北京,平谷区,平谷南独河镇望马台联办中学
北京,平谷区,平谷县黄松峪中学
北京,平谷区,平谷县杏园中学
北京,怀柔区,怀柔县第五中学
北京,怀柔区,北京怀柔金帆培训学校
北京,怀柔区,怀柔县宝山寺中学
北京,怀柔区,大同铁路分局职工子弟茶坞中学
北京,怀柔区,怀柔县第四中学
北京,怀柔区,怀柔县添颖文化补习学校
北京,怀柔区,怀柔县琉璃庙乡琉璃庙中学
北京,怀柔区,怀柔县喇叭沟门满族中学
北京,怀柔区,北京市世纪学校
北京,怀柔区,怀柔县第一中学
北京,怀柔区,怀柔县第三中学
北京,怀柔区,怀柔县第二中学
北京,怀柔区,北京铁路分局怀北铁路职工子弟学校
北京,怀柔区,怀柔县杨宋中学
北京,怀柔区,怀柔县北房中学
北京,怀柔区,怀柔县庙城中学
北京,怀柔区,怀柔县雁栖中学
北京,怀柔区,怀柔县碾子中学
北京,怀柔区,怀柔县张各长中学
北京,怀柔区,怀柔县桥梓中学
北京,怀柔区,红螺寺高中
北京,怀柔区,怀柔县渤海镇三渡河中学
北京,怀柔区,怀柔县九渡河中学
北京,怀柔区,怀柔县渤海镇渤海所中学
北京,怀柔区,怀柔县怀北中学
北京,怀柔区,怀柔县长哨营乡满族中学
北京,怀柔区,怀柔县渤海中学
北京,怀柔区,怀柔县汤河口中学
北京,大兴区,北京市兴涛学校
北京,大兴区,北京市大兴区青云店中学
北京,大兴区,北京市大兴区采育镇凤河营中学
北京,大兴区,北京市大兴区大皮营中学
北京,大兴区,北京市大兴区亦庄中学
北京,大兴区,北京市大兴区采育中学
北京,大兴区,北京市大兴区德茂中学
北京,大兴区,北京市大兴区黄村镇狼垡中学
北京,大兴区,北京市大兴区赵村中学
北京,大兴区,中国传媒大学附属中学
北京,大兴区,北京市大兴区安定中学
北京,大兴区,北京市大兴区庞各庄中学
北京,大兴区,兴华中学
北京,大兴区,北京市大兴区芦城中学
北京,大兴区,北京市大兴区旧宫中学
北京,大兴区,北京市大兴区黄村第四中学
北京,大兴区,北京市大兴区垡上中学
北京,大兴区,北京市大兴区北臧村中学
北京,大兴区,大兴区第二职业高中
北京,大兴区,北京市大兴区孙村中学
北京,大兴区,北京私立君谊中学
北京,大兴区,北京商贸学校
北京,大兴区,北京市大兴区礼贤一中
北京,大兴区,北京市大兴区兴达中学
北京,大兴区,北京市大兴区礼贤二中
北京,大兴区,北京市大兴区采育镇辛店中学
北京,大兴区,北京市大兴区兴海学校
北京,大兴区,北京市大兴区朱庄中学
北京,大兴区,北京市大兴区黄村第六中学
北京,大兴区,北京市大兴区鹿圈中学
北京,大兴区,北京市大兴区魏善庄中学
北京,大兴区,北京市大兴区榆垡中学
北京,大兴区,北京市大兴区金海学校
北京,大兴区,北京市大兴区黄村第一中学
北京,大兴区,北京市大兴区长子营中学
北京,大兴区,北京市大兴区黄村第七中学
北京,大兴区,北京市大兴区黄村第二中学
北京,大兴区,北京市大兴区半壁店中学
北京,大兴区,北京市大兴区郭家务中学
北京,大兴区,北京市第四职业高中　
北京,大兴区,兴涛学校
北京,大兴区,北京市大兴区北顿垡中学
北京,大兴区,北京市大兴区红星中学
北京,大兴区,北京市交通学校
北京,大兴区,北京市大兴区大辛庄中学
北京,大兴区,北京市大兴区四海中学
北京,大兴区,北京市大兴区孝义营中学
北京,大兴区,中国建筑第一工程局子弟中学
北京,大兴区,北京市大兴区第一职业学校
北京,大兴区,北京美亚学校
北京,大兴区,北京市惠东育仁学校
北京,大兴区,北京市大兴区定福庄中学
北京,大兴区,北京市大兴区太和中学
北京,大兴区,北京市大兴区黄村第五中学
北京,大兴区,北京市大兴区安定第二中学
北京,大兴区,北京第四职业高中
北京,大兴区,北京市大兴区黄村第八中学
北京,大兴区,北京市大兴区黄村第三中学
北京,昌平区,北京市昌平区前锋学校
北京,昌平区,北师大亚太实验学校
北京,昌平区,北京市昌平区十三陵中学
北京,昌平区,北京市昌平区史各庄中学
北京,昌平区,北京市昌平区下庄学校
北京,昌平区,北京市昌平区沙河中学
北京,昌平区,北京市昌平区上苑中学
北京,昌平区,北京市昌平区红冶中学
北京,昌平区,北京市昌平区南口学校
北京,昌平区,北京市昌平区中滩中学
北京,昌平区,北京市昌平区平西府中学
北京,昌平区,北京私立汇佳学校
北京,昌平区,北京市昌平区大东流中学
北京,昌平区,北京王府学校
北京,昌平区,北京市昌平区桃洼中学
北京,昌平区,北京市昌平区燕丹学校
北京,昌平区,北京市昌平区长陵中学
北京,昌平区,北京市昌平实验中学
北京,昌平区,北京市昌平区第二中学
北京,昌平区,对外贸易经济合作部职工子弟学校
北京,昌平区,北京市昌平区高崖口中学
北京,昌平区,北京市昌平区北七家中学
北京,昌平区,北京市昌平区崔村中学
北京,昌平区,北京市昌平区满井中学
北京,昌平区,北京市昌平区第六中学
